address,predicted_block,predicted_street,predicted_building,predicted_floor_num,predicted_unit_num,predicted_country,predicted_postal_code,block,street,building,floor_num,unit_num,country,postal_code,accuracy,latitude,longitude
662 HCA - CI YUAN HOUGANG CENTRE HOUGANG AVENUE 4 #19-45 SINGAPORE 530662,662,HOUGANG AVENUE 4,HCA - CI YUAN HOUGANG CENTRE,19,45,SINGAPORE,530662,662,HOUGANG AVENUE 4,HCA - CI YUAN HOUGANG CENTRE,19,45,SINGAPORE,530662,1.0,1.3744431,103.8826269
339 JURONG EAST AVENUE 1 #21-22 SINGAPORE 600339,339,JURONG EAST AVENUE 1,,21,22,SINGAPORE,600339,339,JURONG EAST AVENUE 1,,21,22,SINGAPORE,600339,1.0,46.5402423,26.9164887
86 #09-29 SKYVILLE @ DAWSON DAWSON ROAD SINGAPORE 141086,86,DAWSON ROAD,SKYVILLE @ DAWSON,09,29,SINGAPORE,141086,86,DAWSON ROAD,SKYVILLE @ DAWSON,09,29,SINGAPORE,141086,1.0,1.2957434,103.8104373
62 BLANGAH GARDEN TELOK BLANGAH HEIGHTS #12-28 SINGAPORE 100062,62,TELOK BLANGAH HEIGHTS,BLANGAH GARDEN,12,28,SINGAPORE,100062,62,TELOK BLANGAH HEIGHTS,BLANGAH GARDEN,12,28,SINGAPORE,100062,1.0,39.8945708,116.4195477
BLOCK 9 SELEGIE ROAD SELEGIE HOUSE #06-74 SINGAPORE 180009,9,SELEGIE ROAD,SELEGIE HOUSE,06,74,SINGAPORE,180009,9,SELEGIE ROAD,SELEGIE HOUSE,06,74,SINGAPORE,180009,1.0,-8.0782076,-34.8987169
53 CHAI CHEE GARDENS #06-77 CHAI CHEE STREET SINGAPORE 460053,53,CHAI CHEE STREET,CHAI CHEE GARDENS,06,77,SINGAPORE,460053,53,CHAI CHEE STREET,CHAI CHEE GARDENS,06,77,SINGAPORE,460053,1.0,1.3284587,103.9200053
406 #13-50 SUN PLAZA GREEN TAMPINES STREET 41 SINGAPORE 520406,406,TAMPINES STREET 41,SUN PLAZA GREEN,13,50,SINGAPORE,520406,406,TAMPINES STREET 41,SUN PLAZA GREEN,13,50,SINGAPORE,520406,1.0,1.3580869,103.9459776
473 HDB PUBLIC SHELTERS PASIR RIS DRIVE 6 #22-57 SINGAPORE 510473,473,PASIR RIS DRIVE 6,HDB PUBLIC SHELTERS,22,57,SINGAPORE,510473,473,PASIR RIS DRIVE 6,HDB PUBLIC SHELTERS,22,57,SINGAPORE,510473,1.0,1.3745042,103.9573827
602 YIO CHU KANG GREEN #01-37 ANG MO KIO AVENUE 5 SINGAPORE 560602,602,ANG MO KIO AVENUE 5,YIO CHU KANG GREEN,01,37,SINGAPORE,560602,602,ANG MO KIO AVENUE 5,YIO CHU KANG GREEN,01,37,SINGAPORE,560602,1.0,1.38076,103.8354254
102 ALJUNIED CRESCENT #28-43 SINGAPORE 380102,102,ALJUNIED CRESCENT,,28,43,SINGAPORE,380102,102,ALJUNIED CRESCENT,,28,43,SINGAPORE,380102,1.0,1.3203176,103.8823306
63 TELOK BLANGAH HEIGHTS MY FIRST SKOOL #04-26 SINGAPORE 100063,63,TELOK BLANGAH HEIGHTS,MY FIRST SKOOL,04,26,SINGAPORE,100063,63,TELOK BLANGAH HEIGHTS,MY FIRST SKOOL,04,26,SINGAPORE,100063,1.0,1.2748235,103.8109865
621 #25-60 JURONG WEST STREET 65 SINGAPORE 640621,621,JURONG WEST STREET 65,,25,60,SINGAPORE,640621,621,JURONG WEST STREET 65,,25,60,SINGAPORE,640621,1.0,1.3410727,103.6997519
619 JURONG WEST STREET 65 #02-81 SINGAPORE 640619,619,JURONG WEST STREET 65,,02,81,SINGAPORE,640619,619,JURONG WEST STREET 65,,02,81,SINGAPORE,640619,1.0,1.3415075,103.699821
839 #01-76 JURONG WEST STREET 81 SINGAPORE 640839,839,JURONG WEST STREET 81,,01,76,SINGAPORE,640839,839,JURONG WEST STREET 81,,01,76,SINGAPORE,640839,1.0,1.3436731,103.6924615
862A #29-97 TAMPINES PARKVIEW TAMPINES STREET 83 SINGAPORE 521862,862A,TAMPINES STREET 83,TAMPINES PARKVIEW,29,97,SINGAPORE,521862,862A,TAMPINES STREET 83,TAMPINES PARKVIEW,29,97,SINGAPORE,521862,1.0,1.3550445,103.9365019
1 #7-1 WALLICH STREET SINGAPORE 78881,1,WALLICH STREET,,7,1,SINGAPORE,78881,1,WALLICH STREET,,7,1,SINGAPORE,78881,1.0,29.320890420833333,-99.46975946666666
906 TAMPINES PALMSVILLE TAMPINES AVENUE 4 #05-57 SINGAPORE 520906,906,TAMPINES AVENUE 4,TAMPINES PALMSVILLE,05,57,SINGAPORE,520906,906,TAMPINES AVENUE 4,TAMPINES PALMSVILLE,05,57,SINGAPORE,520906,1.0,1.3504412,103.9399788
127 SERANGOON NORTH AVENUE 1 #10-06 SINGAPORE 550127,127,SERANGOON NORTH AVENUE 1,,10,06,SINGAPORE,550127,127,SERANGOON NORTH AVENUE 1,,10,06,SINGAPORE,550127,1.0,-20.3594882,-40.4503226
4 #28-67 SAGO LANE SINGAPORE 050004,4,SAGO LANE,,28,67,SINGAPORE,050004,4,SAGO LANE,,28,67,SINGAPORE,050004,1.0,43.264188209090904,76.94198132727273
103 SERANGOON NORTH AVENUE 1 HWI YOH COURT #06-97 SINGAPORE 550103,103,SERANGOON NORTH AVENUE 1,HWI YOH COURT,06,97,SINGAPORE,550103,103,SERANGOON NORTH AVENUE 1,HWI YOH COURT,06,97,SINGAPORE,550103,1.0,1.3706697,103.8702974
308 #23-40 HONG KAH GREEN BUKIT BATOK STREET 31 SINGAPORE 650308,308,BUKIT BATOK STREET 31,HONG KAH GREEN,23,40,SINGAPORE,650308,308,BUKIT BATOK STREET 31,HONG KAH GREEN,23,40,SINGAPORE,650308,1.0,1.3585289,103.7481135
679A PUNGGOL DRIVE #18-94 WATERWAY BROOKS SINGAPORE 821679,679A,PUNGGOL DRIVE,WATERWAY BROOKS,18,94,SINGAPORE,821679,679A,PUNGGOL DRIVE,WATERWAY BROOKS,18,94,SINGAPORE,821679,1.0,1.4059503,103.9083569
536 ANG MO KIO AVENUE 10 #23-96 CHENG SAN VIEW SINGAPORE 560536,536,ANG MO KIO AVENUE 10,CHENG SAN VIEW,23,96,SINGAPORE,560536,536,ANG MO KIO AVENUE 10,CHENG SAN VIEW,23,96,SINGAPORE,560536,1.0,1.374524,103.8540938
108C #04-65 MCNAIR ROAD TOWNER HEIGHTS SINGAPORE 324108,108C,MCNAIR ROAD,TOWNER HEIGHTS,04,65,SINGAPORE,324108,108C,MCNAIR ROAD,TOWNER HEIGHTS,04,65,SINGAPORE,324108,1.0,1.31977,103.8596402
606 ELIAS VIEW ELIAS ROAD #01-59 SINGAPORE 510606,606,ELIAS ROAD,ELIAS VIEW,01,59,SINGAPORE,510606,606,ELIAS ROAD,ELIAS VIEW,01,59,SINGAPORE,510606,1.0,1.3766968,103.9426985
9 CHIN SWEE VIEW JALAN KUKOH #09-86 SINGAPORE 160009,9,JALAN KUKOH,CHIN SWEE VIEW,09,86,SINGAPORE,160009,9,JALAN KUKOH,CHIN SWEE VIEW,09,86,SINGAPORE,160009,1.0,30.742445916666668,76.79335573333334
586 ANG MO KIO AVENUE 3 CHENG SAN COURT #25-98 SINGAPORE 560586,586,ANG MO KIO AVENUE 3,CHENG SAN COURT,25,98,SINGAPORE,560586,586,ANG MO KIO AVENUE 3,CHENG SAN COURT,25,98,SINGAPORE,560586,1.0,1.3702815,103.8534624
195 KIM KEAT VIEW #14-22 KIM KEAT AVENUE SINGAPORE 310195,195,KIM KEAT AVENUE,KIM KEAT VIEW,14,22,SINGAPORE,310195,195,KIM KEAT AVENUE,KIM KEAT VIEW,14,22,SINGAPORE,310195,1.0,1.3304386,103.8588903
245 #17-86 JURONG EAST STREET 24 SINGAPORE 600245,245,JURONG EAST STREET 24,,17,86,SINGAPORE,600245,245,JURONG EAST STREET 24,,17,86,SINGAPORE,600245,1.0,46.5752921,26.89793005
323 HDB PUBLIC SHELTERS TAH CHING ROAD #09-11 SINGAPORE 610323,323,TAH CHING ROAD,HDB PUBLIC SHELTERS,09,11,SINGAPORE,610323,323,TAH CHING ROAD,HDB PUBLIC SHELTERS,09,11,SINGAPORE,610323,1.0,1.3367203,103.7236634
616 #16-90 DBS BEDOK RESERVOIR ROAD/616 BEDOK RESERVOIR ROAD SINGAPORE 470616,616,BEDOK RESERVOIR ROAD,SINGAPORE,16,90,,,616,BEDOK RESERVOIR ROAD,DBS BEDOK RESERVOIR ROAD/616,16,90,SINGAPORE,470616,0.5714285714285714,46.3144754,11.0480288
493D #29-92 TAMPINES STREET 43 HDB PUBLIC SHELTERS SINGAPORE 523493,493D,TAMPINES STREET 43,HDB PUBLIC SHELTERS,29,92,SINGAPORE,523493,493D,TAMPINES STREET 43,HDB PUBLIC SHELTERS,29,92,SINGAPORE,523493,1.0,1.3623623,103.9513004
235 LORONG 8 TOA PAYOH TOA PAYOH EIGHT #26-78 SINGAPORE 310235,235,,,26,78,SINGAPORE,310235,235,LORONGONG 8 TOA PAYOH,,26,78,SINGAPORE,310235,0.8571428571428571,1.3389567,103.8571943
2 DOVER ROAD #12-92 PCF SPARKLETOTS PRESCHOOL @ TELOK BLANGAH BLOCK 2 (KN) SINGAPORE 130002,2,DOVER ROAD,PCF SPARKLETOTS PRESCHOOL @ TELOK BLANGAH BLOCK 2 (KN),12,92,SINGAPORE,130002,2,DOVER ROAD,PCF SPARKLETOTS PRESCHOOL @ TELOK BLANGAH BLOCK 2 (KN),12,92,SINGAPORE,130002,1.0,44.931219425,25.449726225
319A ANCHORVALE GROVE #11-18 ANCHORVALE DRIVE SINGAPORE 541319,319A,ANCHORVALE DRIVE,ANCHORVALE GROVE,11,18,SINGAPORE,541319,319A,ANCHORVALE DRIVE,ANCHORVALE GROVE,11,18,SINGAPORE,541319,1.0,1.3908889,103.8899548
268C BOON LAY COURT #17-90 BOON LAY DRIVE SINGAPORE 643268,268C,BOON LAY DRIVE,BOON LAY COURT,17,90,SINGAPORE,643268,268C,BOON LAY DRIVE,BOON LAY COURT,17,90,SINGAPORE,643268,1.0,1.3472427,103.708209
420 #26-11 GARDEN HILL BEDOK NORTH STREET 1 SINGAPORE 460420,420,BEDOK NORTH STREET 1,GARDEN HILL,26,11,SINGAPORE,460420,420,BEDOK NORTH STREET 1,GARDEN HILL,26,11,SINGAPORE,460420,1.0,1.3276014,103.9285383
410 PANDAN GARDENS #28-93 SINGAPORE 600410,410,PANDAN GARDENS,,28,93,SINGAPORE,600410,410,PANDAN GARDENS,,28,93,SINGAPORE,600410,1.0,1.3190026,103.747456
426 GARDEN HILL #25-08 BEDOK NORTH ROAD SINGAPORE 460426,426,BEDOK NORTH ROAD,GARDEN HILL,25,08,SINGAPORE,460426,426,BEDOK NORTH ROAD,GARDEN HILL,25,08,SINGAPORE,460426,1.0,1.3297718,103.9289919
220 PASIR RIS STREET 21 #10-05 HDB PUBLIC SHELTERS SINGAPORE 510220,220,PASIR RIS STREET 21,HDB PUBLIC SHELTERS,10,05,SINGAPORE,510220,220,PASIR RIS STREET 21,HDB PUBLIC SHELTERS,10,05,SINGAPORE,510220,1.0,1.3698717,103.9616696
44 PING YI GARDENS #26-56 CHAI CHEE STREET SINGAPORE 461044,44,CHAI CHEE STREET,PING YI GARDENS,26,56,SINGAPORE,461044,44,CHAI CHEE STREET,PING YI GARDENS,26,56,SINGAPORE,461044,1.0,1.329001,103.9257237
120 #24-09 PAYA LEBAR WAY SINGAPORE 381120,120,PAYA LEBAR WAY,,24,09,SINGAPORE,381120,120,PAYA LEBAR WAY,,24,09,SINGAPORE,381120,1.0,1.3225821,103.8843601
24 SKOOL4KIDZ CENTRE #27-37 MARSILING DRIVE SINGAPORE 730024,24,MARSILING DRIVE,SKOOL4KIDZ CENTRE,27,37,SINGAPORE,730024,24,MARSILING DRIVE,SKOOL4KIDZ CENTRE,27,37,SINGAPORE,730024,1.0,1.4414935,103.7721272
110 MCNAIR ROAD MCNAIR SPRING #13-37 SINGAPORE 320110,110,MCNAIR ROAD,MCNAIR SPRING,13,37,SINGAPORE,320110,110,MCNAIR ROAD,MCNAIR SPRING,13,37,SINGAPORE,320110,1.0,1.3219538,103.8587406
425 ANG MO KIO AVENUE 3 THONG CHAI MEDICAL INSTITUTION - ANG MO KIO #11-36 SINGAPORE 560425,425,ANG MO KIO AVENUE 3,THONG CHAI MEDICAL INSTITUTION - ANG MO KIO,11,36,SINGAPORE,560425,425,ANG MO KIO AVENUE 3,THONG CHAI MEDICAL INSTITUTION - ANG MO KIO,11,36,SINGAPORE,560425,1.0,1.3691198,103.8515393
45 SIMS DRIVE #10-52 SIMS VISTA SINGAPORE 380045,45,SIMS DRIVE,SIMS VISTA,10,52,SINGAPORE,380045,45,SIMS DRIVE,SIMS VISTA,10,52,SINGAPORE,380045,1.0,1.3172448,103.878497
132 EUNOS SPRING BEDOK RESERVOIR ROAD #11-12 SINGAPORE 470132,132,BEDOK RESERVOIR ROAD,EUNOS SPRING,11,12,SINGAPORE,470132,132,BEDOK RESERVOIR ROAD,EUNOS SPRING,11,12,SINGAPORE,470132,1.0,1.3328479,103.9119088
271D JURONG WEST STREET 24 #12-34 SINGAPORE 644271,271D,JURONG WEST STREET 24,,12,34,SINGAPORE,644271,271D,JURONG WEST STREET 24,,12,34,SINGAPORE,644271,1.0,1.3500662,103.7048689
143 #13-08 LORONGONG AH SOO SINGAPORE 530143,143,LORONGONG AH SOO,,13,08,SINGAPORE,530143,143,LORONGONG AH SOO,,13,08,SINGAPORE,530143,1.0,46.5052796,25.298177133333333
410 #19-25 BEDOK NORTH AVENUE 2 SINGAPORE 460410,410,BEDOK NORTH AVENUE 2,,19,25,SINGAPORE,460410,410,BEDOK NORTH AVENUE 2,,19,25,SINGAPORE,460410,1.0,1.327864,103.9318517
37 #06-95 TANGLIN HALT ROAD TANGLIN HALT GREEN SINGAPORE 140037,37,TANGLIN HALT ROAD,TANGLIN HALT GREEN,06,95,SINGAPORE,140037,37,TANGLIN HALT ROAD,TANGLIN HALT GREEN,06,95,SINGAPORE,140037,1.0,1.2977413,103.7980825
441C FERNVALE ROAD FERNVALE VISTA #01-05 SINGAPORE 793441,441C,FERNVALE ROAD,FERNVALE VISTA,01,05,SINGAPORE,793441,441C,FERNVALE ROAD,FERNVALE VISTA,01,05,SINGAPORE,793441,1.0,1.39217,103.8746812
551 #11-64 ANG MO KIO AVENUE 10 SINGAPORE 560551,551,ANG MO KIO AVENUE 10,,11,64,SINGAPORE,560551,551,ANG MO KIO AVENUE 10,,11,64,SINGAPORE,560551,1.0,1.3739402,103.8586671
850 TAMPINES VILLE TAMPINES STREET 82 #12-17 SINGAPORE 520850,850,TAMPINES STREET 82,TAMPINES VILLE,12,17,SINGAPORE,520850,850,TAMPINES STREET 82,TAMPINES VILLE,12,17,SINGAPORE,520850,1.0,1.3530405,103.9359523
BLOCK 1 KAMPONG KAYU ROAD DI TANJONG RHU #06-01 SINGAPORE 431001,1,KAMPONG KAYU ROAD,DI TANJONG RHU,06,01,SINGAPORE,431001,1,KAMPONG KAYU ROAD,DI TANJONG RHU,06,01,SINGAPORE,431001,1.0,19.85813668551724,75.32005191172414
32 #15-98 TELOK BLANGAH RISE SINGAPORE 090032,32,TELOK BLANGAH RISE,,15,98,SINGAPORE,090032,32,TELOK BLANGAH RISE,,15,98,SINGAPORE,090032,1.0,-7.9946558,-35.0381188
BLOCK 102 HOUGANG AVENUE 1 #09-79 SINGAPORE 530102,102,HOUGANG AVENUE 1,,09,79,SINGAPORE,530102,102,HOUGANG AVENUE 1,,09,79,SINGAPORE,530102,1.0,46.35944813333333,25.803165816666667
60 COMMONWEALTH DRIVE #01-78 COMMONWEALTH GREEN SINGAPORE 140060,60,COMMONWEALTH DRIVE,COMMONWEALTH GREEN,01,78,SINGAPORE,140060,60,COMMONWEALTH DRIVE,COMMONWEALTH GREEN,01,78,SINGAPORE,140060,1.0,55.611542673743024,37.96951318268157
243 #19-98 GOMBAK VIEW BUKIT BATOK EAST AVENUE 5 SINGAPORE 650243,243,BUKIT BATOK EAST AVENUE 5,GOMBAK VIEW,19,98,SINGAPORE,650243,243,BUKIT BATOK EAST AVENUE 5,GOMBAK VIEW,19,98,SINGAPORE,650243,1.0,1.3497278,103.7564106
45 #27-86 TANGLIN HALT GREEN TANGLIN HALT ROAD SINGAPORE 141045,45,TANGLIN HALT ROAD,TANGLIN HALT GREEN,27,86,SINGAPORE,141045,45,TANGLIN HALT ROAD,TANGLIN HALT GREEN,27,86,SINGAPORE,141045,1.0,1.2991747,103.7985471
14 #6-2 SCOTTS ROAD FAR EAST PLAZA SINGAPORE 228213,14,SCOTTS ROAD,FAR EAST PLAZA,6,2,SINGAPORE,228213,14,SCOTTS ROAD,FAR EAST PLAZA,6,2,SINGAPORE,228213,1.0,1.307265525,103.8337627
50 BLANGAH VIEW #07-97 TELOK BLANGAH DRIVE SINGAPORE 100050,50,TELOK BLANGAH DRIVE,BLANGAH VIEW,07,97,SINGAPORE,100050,50,TELOK BLANGAH DRIVE,BLANGAH VIEW,07,97,SINGAPORE,100050,1.0,41.292006185714285,69.29154367142857
586 CHENG SAN COURT ANG MO KIO AVENUE 3 #02-39 SINGAPORE 560586,586,ANG MO KIO AVENUE 3,CHENG SAN COURT,02,39,SINGAPORE,560586,586,ANG MO KIO AVENUE 3,CHENG SAN COURT,02,39,SINGAPORE,560586,1.0,1.3702815,103.8534624
35 #28-79 CHAI CHEE NEIGHBOURHOOD POLICE POST CHAI CHEE AVENUE SINGAPORE 461035,35,CHAI CHEE AVENUE,CHAI CHEE NEIGHBOURHOOD POLICE POST,28,79,SINGAPORE,461035,35,CHAI CHEE AVENUE,CHAI CHEE NEIGHBOURHOOD POLICE POST,28,79,SINGAPORE,461035,1.0,1.3248223,103.926173
607 EUNOS RAINBOW BEDOK RESERVOIR ROAD #21-02 SINGAPORE 470607,607,BEDOK RESERVOIR ROAD,EUNOS RAINBOW,21,02,SINGAPORE,470607,607,BEDOK RESERVOIR ROAD,EUNOS RAINBOW,21,02,SINGAPORE,470607,1.0,1.331057,103.9127929
631 EUNOS GROVE #15-88 BEDOK RESERVOIR ROAD SINGAPORE 470631,631,BEDOK RESERVOIR ROAD,EUNOS GROVE,15,88,SINGAPORE,470631,631,BEDOK RESERVOIR ROAD,EUNOS GROVE,15,88,SINGAPORE,470631,1.0,1.3332649766666667,103.91486546666667
26 #17-04 BENDEMEER VILLE BENDEMEER ROAD SINGAPORE 330026,26,BENDEMEER ROAD,BENDEMEER VILLE,17,04,SINGAPORE,330026,26,BENDEMEER ROAD,BENDEMEER VILLE,17,04,SINGAPORE,330026,1.0,45.88558330952381,22.9026073
178D #21-26 RIVERVALE CRESCENT RIVERVALE ARC SINGAPORE 544178,178D,RIVERVALE CRESCENT,RIVERVALE ARC,21,26,SINGAPORE,544178,178D,RIVERVALE CRESCENT,RIVERVALE ARC,21,26,SINGAPORE,544178,1.0,1.3890158,103.9106443
415 #02-79 GARDEN HILL BEDOK NORTH AVENUE 2 SINGAPORE 460415,415,BEDOK NORTH AVENUE 2,GARDEN HILL,02,79,SINGAPORE,460415,415,BEDOK NORTH AVENUE 2,GARDEN HILL,02,79,SINGAPORE,460415,1.0,1.3296315,103.9302479
13 #17-71 UPP BOON KENG ROAD SINGAPORE 380013,13,UPP BOON KENG ROAD,,17,71,SINGAPORE,380013,13,UPP BOON KENG ROAD,,17,71,SINGAPORE,380013,1.0,23.055680703225807,72.5592067951613
62 TEBAN PLACE #28-80 TEBAN GARDENS ROAD SINGAPORE 600062,62,TEBAN GARDENS ROAD,TEBAN PLACE,28,80,SINGAPORE,600062,62,TEBAN GARDENS ROAD,TEBAN PLACE,28,80,SINGAPORE,600062,1.0,13.13426136,80.12629308
108 BEDOK RESERVOIR ROAD #02-45 EUNOS VISTA SINGAPORE 470108,108,BEDOK RESERVOIR ROAD,EUNOS VISTA,02,45,SINGAPORE,470108,108,BEDOK RESERVOIR ROAD,EUNOS VISTA,02,45,SINGAPORE,470108,1.0,1.3302278,103.9095374
131 #12-61 ANG MO KIO AVENUE 3 YIO CHU KANG VILLE SINGAPORE 560131,131,ANG MO KIO AVENUE 3,YIO CHU KANG VILLE,12,61,SINGAPORE,560131,131,ANG MO KIO AVENUE 3,YIO CHU KANG VILLE,12,61,SINGAPORE,560131,1.0,1.3710323,103.8417847
844 JURONG WEST STREET 81 #11-43 SINGAPORE 640844,844,JURONG WEST STREET 81,,11,43,SINGAPORE,640844,844,JURONG WEST STREET 81,,11,43,SINGAPORE,640844,1.0,1.345054,103.6924909
245 #04-21 JURONG EAST STREET 24 SINGAPORE 600245,245,JURONG EAST STREET 24,,04,21,SINGAPORE,600245,245,JURONG EAST STREET 24,,04,21,SINGAPORE,600245,1.0,46.5752921,26.89793005
28 JALAN KLINIK #19-63 SINGAPORE 160028,28,JALAN KLINIK,,19,63,SINGAPORE,160028,28,JALAN KLINIK,,19,63,SINGAPORE,160028,1.0,30.716941,76.8050253
415 PCF SPARKLETOTS PRESCHOOL @ TECK GHEE 415 (CC) #18-80 ANG MO KIO AVENUE 10 SINGAPORE 560415,415,ANG MO KIO AVENUE 10,PCF SPARKLETOTS PRESCHOOL @ TECK GHEE 415 (CC),18,80,SINGAPORE,560415,415,ANG MO KIO AVENUE 10,PCF SPARKLETOTS PRESCHOOL @ TECK GHEE 415 (CC),18,80,SINGAPORE,560415,1.0,1.3643885,103.8538757
571 CHOA CHU KANG STREET 52 LIMBANG GREEN #17-96 SINGAPORE 680571,571,CHOA CHU KANG STREET 52,LIMBANG GREEN,17,96,SINGAPORE,680571,571,CHOA CHU KANG STREET 52,LIMBANG GREEN,17,96,SINGAPORE,680571,1.0,10.431812083333332,76.13521988888888
191 BISHAN STREET 13 #17-97 SINGAPORE 570191,191,BISHAN STREET 13,,17,97,SINGAPORE,570191,191,BISHAN STREET 13,,17,97,SINGAPORE,570191,1.0,1.3504604,103.8512238
104B DEPOT HEIGHTS #24-19 DEPOT ROAD SINGAPORE 102104,104B,DEPOT ROAD,DEPOT HEIGHTS,24,19,SINGAPORE,102104,104B,DEPOT ROAD,DEPOT HEIGHTS,24,19,SINGAPORE,102104,1.0,48.354448,-123.64246
309 SHUNFU ROAD #28-24 SHUNFU GARDENS SINGAPORE 570309,309,SHUNFU ROAD,SHUNFU GARDENS,28,24,SINGAPORE,570309,309,SHUNFU ROAD,SHUNFU GARDENS,28,24,SINGAPORE,570309,1.0,1.3509665,103.8377999
7 #02-41 JALAN BATU SINGAPORE 679531,7,JALAN BATU,,02,41,SINGAPORE,679531,7,JALAN BATU,,02,41,SINGAPORE,679531,1.0,10.726754614285715,76.29901505714285
519 #28-68 PASIR RIS STREET 52 ELIAS PARKS ESTATE SINGAPORE 510519,519,PASIR RIS STREET 52,ELIAS PARKS ESTATE,28,68,SINGAPORE,510519,519,PASIR RIS STREET 52,ELIAS PARKS ESTATE,28,68,SINGAPORE,510519,1.0,1.3739894,103.9450209
262 BISHAN STREET 22 #09-05 HDB PUBLIC SHELTERS SINGAPORE 570262,262,BISHAN STREET 22,HDB PUBLIC SHELTERS,09,05,SINGAPORE,570262,262,BISHAN STREET 22,HDB PUBLIC SHELTERS,09,05,SINGAPORE,570262,1.0,48.3636814,26.5403315
39 #22-28 TELOK BLANGAH RISE SINGAPORE 090039,39,TELOK BLANGAH RISE,,22,28,SINGAPORE,090039,39,TELOK BLANGAH RISE,,22,28,SINGAPORE,090039,1.0,38.6456073,-9.0145538
234 LORONGONG 8 TOA PAYOH #13-46 SINGAPORE 310234,234,LORONGONG 8 TOA PAYOH,,13,46,SINGAPORE,310234,234,LORONGONG 8 TOA PAYOH,,13,46,SINGAPORE,310234,1.0,1.3385962,103.8579651
86 #28-61 COMMONWEALTH HEIGHTS COMMONWEALTH CLOSE SINGAPORE 140086,86,COMMONWEALTH CLOSE,COMMONWEALTH HEIGHTS,28,61,SINGAPORE,140086,86,COMMONWEALTH CLOSE,COMMONWEALTH HEIGHTS,28,61,SINGAPORE,140086,1.0,1.3043464,103.7994155
353 #08-95 AMK HEIGHTS ANG MO KIO STREET 32 SINGAPORE 560353,353,ANG MO KIO STREET 32,AMK HEIGHTS,08,95,SINGAPORE,560353,353,ANG MO KIO STREET 32,AMK HEIGHTS,08,95,SINGAPORE,560353,1.0,1.3640648,103.851638
290D #19-75 BUKIT BATOK EAST AVENUE 3 SPRING VIEW SINGAPORE 651290,290D,BUKIT BATOK EAST AVENUE 3,SPRING VIEW,19,75,SINGAPORE,651290,290D,BUKIT BATOK EAST AVENUE 3,SPRING VIEW,19,75,SINGAPORE,651290,1.0,49.81293385,14.642625369739383
98 #23-16 PEARL GARDEN BEDOK NORTH AVENUE 4 SINGAPORE 460098,98,BEDOK NORTH AVENUE 4,PEARL GARDEN,23,16,SINGAPORE,460098,98,BEDOK NORTH AVENUE 4,PEARL GARDEN,23,16,SINGAPORE,460098,1.0,1.3342282,103.9398219
28 TANGLIN HALT ROAD TANGLIN GROVE #07-41 SINGAPORE 140028,28,TANGLIN HALT ROAD,TANGLIN GROVE,07,41,SINGAPORE,140028,28,TANGLIN HALT ROAD,TANGLIN GROVE,07,41,SINGAPORE,140028,1.0,1.2985551,103.7998934
324 YISHUN RIVERGREEN #01-35 YISHUN CENTRAL SINGAPORE 760324,324,YISHUN CENTRAL,YISHUN RIVERGREEN,01,35,SINGAPORE,760324,324,YISHUN CENTRAL,YISHUN RIVERGREEN,01,35,SINGAPORE,760324,1.0,1.4285625,103.8419441
34 #02-40 JALAN BAHAGIA WHAMPOA GARDENS SINGAPORE 320034,34,JALAN BAHAGIA,WHAMPOA GARDENS,02,40,SINGAPORE,320034,34,JALAN BAHAGIA,WHAMPOA GARDENS,02,40,SINGAPORE,320034,1.0,37.9641096,23.6931372
279 TAMPINES STREET 22 #18-39 SINGAPORE 520279,279,TAMPINES STREET 22,,18,39,SINGAPORE,520279,279,TAMPINES STREET 22,,18,39,SINGAPORE,520279,1.0,1.3464866,103.9519314
151 TAMPINES STREET 12 PCF SPARKLETOTS PRESCHOOL@TAMPINES WEST 151 (CC) #07-43 SINGAPORE 521151,151,TAMPINES STREET 12,PCF SPARKLETOTS PRESCHOOL@TAMPINES WEST 151 (CC),07,43,SINGAPORE,521151,151,TAMPINES STREET 12,PCF SPARKLETOTS PRESCHOOL@TAMPINES WEST 151 (CC),07,43,SINGAPORE,521151,1.0,16.452102433333334,80.76837063333333
204 JURONG EAST VIEW JURONG EAST STREET 21 #21-64 SINGAPORE 600204,204,JURONG EAST STREET 21,JURONG EAST VIEW,21,64,SINGAPORE,600204,204,JURONG EAST STREET 21,JURONG EAST VIEW,21,64,SINGAPORE,600204,1.0,1.3374603,103.7416346
401 #01-66 CHOA CHU KANG AVENUE 3 SINGAPORE 680401,401,CHOA CHU KANG AVENUE 3,,01,66,SINGAPORE,680401,401,CHOA CHU KANG AVENUE 3,,01,66,SINGAPORE,680401,1.0,1.3795637,103.7399547
944 #21-81 JURONG WEST STREET 91 SINGAPORE 640944,944,JURONG WEST STREET 91,,21,81,SINGAPORE,640944,944,JURONG WEST STREET 91,,21,81,SINGAPORE,640944,1.0,1.3445383,103.6896587
97 ALJUNIED CRESCENT #01-55 GEYLANG EAST HOME FOR THE AGED SINGAPORE 380097,97,ALJUNIED CRESCENT,GEYLANG EAST HOME FOR THE AGED,01,55,SINGAPORE,380097,97,ALJUNIED CRESCENT,GEYLANG EAST HOME FOR THE AGED,01,55,SINGAPORE,380097,1.0,1.3212982,103.8856848
